gamma,nom,rob,sat,grob,reg,oracle,guarantee_garo,guarantee_sat
1.583058149410417,0.528489463524858,1.3232033246879382e-9,0.32372026074072036,0.045828653223639604,0.6595114593609246,1.088143081487785,0.045828661816361964,0.4495691494649309
1.5935419782144595,0.5284894638125182,1.3451033620270891e-9,0.32372026090354544,0.045828656042235405,0.6595114573515457,1.0881430814796367,0.045828661816361964,0.45293854018001245
1.6040258070185018,0.5284894634468027,6.426215115595824e-11,0.32372025979631536,0.04582865287606386,0.6595114581621397,1.088143082584938,0.045828661816361964,0.45630792978164425
1.6145096358225444,0.5284894638306072,3.5801852593664307e-9,0.323720259865385,0.04582865233123656,0.6595114562321314,1.0881430825976375,0.045828661816361964,0.45967732047587806
1.624993464626587,0.5284894636156294,2.4777571105971674e-9,0.3237202599591882,0.0458286543174824,0.6595114564814293,1.088143082602647,0.045828661816361964,0.46304671117780183
1.6354772934306294,0.5284894636017197,1.4086534161350528e-9,0.3237202601761753,0.04582865400154312,0.6595114571056169,1.0881430824288179,0.045828661816361964,0.4664161020585642
1.645961122234672,0.5284894633883779,1.1985843428874432e-9,0.3237202600890925,0.0458286548207445,0.6595114574640195,1.088143082532826,0.045828661816361964,0.4697854926614894
1.6564449510387145,0.5284894632352575,5.550022663669552e-10,0.3237202600367102,0.04582865513485124,0.6595114577769063,1.0881430826283593,0.045828661816361964,0.47315488327288924
1.666928779842757,0.528489463226103,2.9328339756773403e-10,0.32372026008842036,0.04582865301370043,0.6595114581125492,1.088143082600166,0.045828661816361964,0.476524274008016
1.6774126086467993,0.5284894631861528,2.147155786502708e-10,0.3237202600613227,0.04582866462227697,0.6595114581431272,1.0881430826240703,0.045828661816361964,0.47989366469104466
1.6878964374508418,0.528489463315627,3.001878745578779e-10,0.32372026019253,0.04582865160645744,0.6595114581958372,1.088143082491366,0.045828661816361964,0.4832630555306823
1.6983802662548844,0.5284894631636143,-2.4457547098677423e-11,0.323720260031936,0.045828653782871154,0.6595114577291259,1.0881430826503549,0.045828661816361964,0.48663244607862666
1.708864095058927,0.5284894631748278,-4.34583480313222e-11,0.3237202600312248,0.04582864970039724,0.6595114570743781,1.0881430826511056,0.045828661816361964,0.49000183678480924
1.7193479238629694,0.5284894631413948,-5.869793540114188e-11,0.3237202599774218,0.045828650755555866,0.6595114560973423,1.0881430827062373,0.045828661816361964,0.49337122743661077
1.729831752667012,0.5284894630862849,-2.933808751492961e-10,0.3237202598989961,0.04582865529511482,0.659511454964852,1.0881430827868674,0.045828661816361964,0.4967406180629138
1.7403155814710545,0.5284894630277217,-2.376410179749655e-10,0.3237202598137092,0.04582864767443806,0.6595114540548921,1.088143082874173,0.045828661816361964,0.5001100086825416
